draw,group,alpha,beta_restored,gamma
73,Full Feedback,0.4020536933943564,0.3852095430576078,0.14093546642977137
73,Partial Feedback,1.7069943194122534,-0.38396563834042946,0.35104787152941586
74,Full Feedback,0.47848541815374124,-0.1297366858910054,0.06117905182866533
74,Partial Feedback,2.0034712421584104,-0.29538338247904994,0.21457359259721517
75,Full Feedback,0.7441180858472001,-0.08483415931457637,0.0887889364287502
75,Partial Feedback,1.4721190369502477,-0.3826228762137661,0.29069236612644844
76,Full Feedback,0.7835132679414261,0.037050765998785984,-0.029909855030068017
76,Partial Feedback,1.5456048929852035,-0.3202895842621432,0.25954820500075143
77,Full Feedback,0.5549654606705775,0.19223402668888678,0.0445740502197412
77,Partial Feedback,1.8352073273689267,-0.3709182622113427,0.29348672102449797
78,Full Feedback,0.4643150608262717,0.02862262155506592,0.037015205696330364
78,Partial Feedback,1.7594391233582776,-0.3242423993564793,0.2606874023687299
79,Full Feedback,0.5065403523856954,-0.1497904816754249,0.012756505022593413
79,Partial Feedback,1.5339007556199602,-0.3448481731763194,0.27827167135075603
80,Full Feedback,0.5096103634760077,-0.03334938477955807,-0.03900940901061164
80,Partial Feedback,1.634383515799843,-0.3254423062189071,0.21583136395330627
81,Full Feedback,0.5340687168527469,0.27503002587298475,0.03787699972513686
81,Partial Feedback,1.6630382464188957,-0.33932284308800353,0.25903072656932163
82,Full Feedback,0.8191875989462607,-0.004881508440918446,0.07143161258453641
82,Partial Feedback,1.6952520826505517,-0.2313878419819457,0.26469887070992293
83,Full Feedback,0.5550992819925379,0.17435092432517751,0.07030563380601816
83,Partial Feedback,1.5945538193426465,-0.3538637871597892,0.3092374186623185
84,Full Feedback,0.6338182958808447,-0.0738226200351368,-0.027834269674629736
84,Partial Feedback,1.614072099608919,-0.36178276075440496,0.40086091279510977
85,Full Feedback,0.6082842081452171,0.07919647408438132,0.055516566232993635
85,Partial Feedback,1.5385230748173377,-0.29614397421793187,0.2737360032441191
86,Full Feedback,0.6102698062695371,0.301674508897697,-0.008857167093087486
86,Partial Feedback,1.873838866737998,-0.28988847437192355,0.34603710549297406
87,Full Feedback,0.48356126188525306,-0.10020263337759912,0.03595908805904599
87,Partial Feedback,1.8533701669048273,-0.35198386444773916,0.2524946704184151
88,Full Feedback,0.6135774816060422,0.03588165765612693,-0.07501818095889005
88,Partial Feedback,1.708042715848523,-0.3801035479897921,0.26559449243669575
89,Full Feedback,0.43474826114766535,0.008379880799642372,-0.015315502913840567
89,Partial Feedback,1.6928761304435758,-0.35617350766188616,0.2453125777119543
90,Full Feedback,0.6350504766703485,0.3402749411819301,-0.003366342888394238
90,Partial Feedback,1.665524724613499,-0.3813977149703779,0.2509689467310616
91,Full Feedback,0.5844600812648266,-0.11758339214812061,0.023611815868762754
91,Partial Feedback,1.701162699414516,-0.3598854747659078,0.36415224389376555
92,Full Feedback,0.841609114660497,-0.11939560443626457,-0.0510631423692436
92,Partial Feedback,1.6091741843168634,-0.3336566172065764,0.2223527273674215
93,Full Feedback,0.628723593288916,0.04361942196228515,-0.0544058812093932
93,Partial Feedback,1.6830455766728902,-0.3843851719883431,0.26620675304488173
94,Full Feedback,0.6410145741617567,0.02074912898047293,-0.038292334661099284
94,Partial Feedback,1.729187987587015,-0.4380971869101777,0.2498201927040193
95,Full Feedback,0.5645480098781896,0.11266992061979737,6.912969567055022e-4
95,Partial Feedback,2.210422999985846,-0.29066491327670413,0.2727362613420135
96,Full Feedback,0.6659338237611967,0.18072966371187868,0.09151250031632349
96,Partial Feedback,1.3742210884971306,-0.2948473331163694,0.4043939428883421
97,Full Feedback,0.4275671278817632,-0.40840511873246443,-0.08970514337991069
97,Partial Feedback,1.770604447993831,-0.2622174810985908,0.3518624091837491
98,Full Feedback,0.7127778514319565,0.05053171733865945,0.022766397825691568
98,Partial Feedback,1.5844777148408347,-0.3529061160790099,0.31635490444223013
99,Full Feedback,0.5302142599012606,0.06345976716089251,0.010672596715495248
99,Partial Feedback,1.9389460410623973,-0.3650994637793841,0.37308755348393524
100,Full Feedback,0.23760389959117598,0.022512959933206435,-0.05210112099208653
100,Partial Feedback,1.7502154611872174,-0.42915914034519737,0.3518879774369456
101,Full Feedback,0.8630691903397555,0.05417939042162818,-0.08410401588875206
101,Partial Feedback,1.6406016268003683,-0.2864867220349488,0.2799574192619741
102,Full Feedback,0.827999825883216,-0.1298394549673203,0.003532768294875855
102,Partial Feedback,1.7189349082433054,-0.27266776418528615,0.37525257775752424
103,Full Feedback,0.6452591402747087,0.03202877964906951,0.054715140927061624
103,Partial Feedback,1.8829598340555682,-0.3553623341751735,0.31083743178576456
104,Full Feedback,0.3713576186751973,0.4304961853358533,-0.0019137089028222719
104,Partial Feedback,1.5466324665452964,-0.35094692904656993,0.28625062167735926
105,Full Feedback,0.5744630120076635,0.048750458303375876,0.012079827326508044
105,Partial Feedback,1.6442132929023678,-0.4148059815688201,0.31706675697736164
106,Full Feedback,0.2746749068689168,-0.13302109078725036,0.06384638992974995
106,Partial Feedback,1.7375804578493232,-0.3297935690652513,0.2775456856793824
107,Full Feedback,0.39450934488782285,0.08845348630283716,-0.04542906957476923
107,Partial Feedback,1.6899207386771982,-0.3745976840806989,0.3723091139316581
108,Full Feedback,0.7009584882456366,0.03004921815613118,3.5128571733563513e-4
108,Partial Feedback,1.5159706854809838,-0.34429445602131015,0.20828504920630686
109,Full Feedback,0.6743632765419183,-0.021904575594947222,-1.8026339695442544e-5
109,Partial Feedback,1.9764849923983596,-0.2401139693125228,0.38906874904457966
110,Full Feedback,0.694330146677794,0.08314937686180232,-0.0131641270429188
110,Partial Feedback,1.6289716129950977,-0.4251863585878504,0.30595891127701774
111,Full Feedback,0.2914808152951499,0.012018908882240931,0.027350761242481803
111,Partial Feedback,2.064316005235382,-0.2765692069964286,0.24436697569723986
112,Full Feedback,0.8753898391393804,0.026683961826963257,0.04669061268694685
112,Partial Feedback,1.4458203571972288,-0.3336551149162211,0.2518918770525814
113,Full Feedback,0.62964727673461,0.26903250242961235,0.06786519129537459
113,Partial Feedback,1.911154587325234,-0.3323653194998072,0.19065037799596873
114,Full Feedback,0.7833612827160423,0.13165626110052436,0.00975877648489942
114,Partial Feedback,1.4442076828344392,-0.4418660866244645,0.2253333553589038
115,Full Feedback,0.7011633744264978,-0.07590890505701137,-0.048639390730711565
115,Partial Feedback,1.5421586460887162,-0.35714249417594807,0.30585845580042026
116,Full Feedback,0.6547476373611274,-0.04462998667665098,0.018195376726680777
116,Partial Feedback,1.7489046466442595,-0.3164623800732116,0.2311295299689996
117,Full Feedback,0.6763836540030508,-0.0263533970660125,0.005258187244730896
117,Partial Feedback,1.7586132474472267,-0.3271738207684835,0.15940192880865342
118,Full Feedback,0.525075540266059,0.3588259901810181,-0.018810540601995888
118,Partial Feedback,1.6234298192947942,-0.3329395610154733,0.2801977360487968
119,Full Feedback,0.6744015348961525,0.1630253716920171,0.024317478767738803
119,Partial Feedback,1.6502106211518666,-0.38724783309560684,0.2677910483558744
120,Full Feedback,0.6248025033845565,-0.1428814788295556,-0.002136003303213011
120,Partial Feedback,1.9989223252316266,-0.3046561608751224,0.2726507016146911
121,Full Feedback,0.6462043392811341,0.019197534616974352,0.06546946037758579
121,Partial Feedback,1.6520022614349352,-0.33037196743027974,0.30338914566318353
122,Full Feedback,0.4971744615433532,-0.29343914253612774,0.06365744083125613
122,Partial Feedback,1.7587025426713963,-0.27252829496700937,0.3156507101123738
123,Full Feedback,0.6889981623222601,-0.29677177129318505,-0.021645430265953558
123,Partial Feedback,1.7895736836704468,-0.3278142238875412,0.3305987635279331
124,Full Feedback,0.8006957945223473,0.00609584108089555,-0.004045721404906909
124,Partial Feedback,1.778951627831244,-0.31354380368584134,0.2631982107276787
125,Full Feedback,0.5337100497006848,-0.14456014448383023,-0.03020322093130254
125,Partial Feedback,1.6596294215650538,-0.4126544768885205,0.20397977824631186
126,Full Feedback,0.4391747975475475,0.09462056194050775,0.06228022303933864
126,Partial Feedback,1.6575972972080915,-0.3632653543466886,0.24054059872430086
127,Full Feedback,0.6143211528471508,0.18837485115925165,0.019558164346061994
127,Partial Feedback,1.6826406022705596,-0.39713745848573523,0.31418358072363295
128,Full Feedback,0.6421065962024464,0.17918109440416813,0.04270595317119049
128,Partial Feedback,1.7977455170248227,-0.3535574041423972,0.30661113231558296
129,Full Feedback,0.5658200527713849,-0.08954740187821356,0.0028482593336916287
129,Partial Feedback,1.805827484722927,-0.3363547737753037,0.3022201201139996
130,Full Feedback,0.4530863485555994,0.2984344716044851,0.026526768905520245
130,Partial Feedback,1.7128280698947569,-0.41914840817795107,0.18351982873155215
131,Full Feedback,0.7039111617746723,0.026729735134880823,-0.02347528669140195
131,Partial Feedback,1.608748847485006,-0.45900549563957016,0.32606423190726913
132,Full Feedback,0.9683665231218632,-0.0969011135754573,-0.02445748266815205
132,Partial Feedback,1.8097307737356298,-0.38550880493361855,0.3052112231974391
133,Full Feedback,0.6017438504976629,0.14072617286660793,0.06349795640637054
133,Partial Feedback,1.531029453534976,-0.41915093839388606,0.28961738099152046
134,Full Feedback,0.7835107398723412,-0.15377349238562696,0.08094205664845208
134,Partial Feedback,1.731791546878497,-0.30085902712194085,0.28172976590804455
135,Full Feedback,0.5853661897236903,-0.10666528773572669,-0.06422499876979745
135,Partial Feedback,1.8932191610734754,-0.3214430731365131,0.21512850271505488
136,Full Feedback,0.5535979354400756,0.035494120038881,0.039577142632186715
136,Partial Feedback,1.787382946224121,-0.38491917080716237,0.21846136274479708
137,Full Feedback,0.7490506229383913,-0.05340547129263677,-0.03470376273000899
137,Partial Feedback,1.4911447199812853,-0.4303200401792722,0.25479448753606404
138,Full Feedback,0.48666987108109594,0.15001848818836921,0.021048077052056864
138,Partial Feedback,1.7178574281193002,-0.3859456789559733,0.2689031800857493
139,Full Feedback,0.7680383549788331,0.2148787715563917,-0.011268258621412595
139,Partial Feedback,1.6375378086020989,-0.3160295163375294,0.33908185592710466
140,Full Feedback,0.38497654650088203,-0.05714183671243757,0.0540736176211154
140,Partial Feedback,1.6969245338625485,-0.37831924664708055,0.2631578788971872
141,Full Feedback,0.7286900997962868,0.043806494682065794,-0.02469318955583013
141,Partial Feedback,1.83963252441011,-0.31419685038839235,0.2924636624088029
142,Full Feedback,0.5033808385987194,0.03945686129401739,0.04400630877256054
142,Partial Feedback,1.9330219446259316,-0.2601994714334755,0.2875133139265601
143,Full Feedback,0.7579366519127725,0.1905668559105841,0.06121486413739682
143,Partial Feedback,1.5325499861904588,-0.34892356448863904,0.21948611910979293
144,Full Feedback,0.8111509179298673,-0.0804315175393752,0.13136668353276412
144,Partial Feedback,1.6878164194992071,-0.21519197230345627,0.31799041122781346
145,Full Feedback,0.6884923118625785,-0.08577648824101929,1.3427841533036108e-4
145,Partial Feedback,1.3672993441662964,-0.47747895894454695,0.3275066133657444
146,Full Feedback,0.6790813736056943,-0.1208781146986122,0.0019921017184512998
146,Partial Feedback,1.788017339369457,-0.31714819128975497,0.2939349880035669
147,Full Feedback,0.35457020335733747,0.18983649341168582,0.04221158665384077
147,Partial Feedback,1.5523112640144108,-0.400023008784005,0.28267545872421473
148,Full Feedback,0.6306588864062878,0.05361246725686993,-0.055735999253024554
148,Partial Feedback,1.7900862180529011,-0.3466647708813375,0.22567165622693613
149,Full Feedback,0.7508884094923066,0.062235345119193146,-0.014767979883245873
149,Partial Feedback,1.8979731779696996,-0.3396385673322348,0.29679393923319575
150,Full Feedback,0.6041640037405845,0.0458972867701069,0.047722767957720416
150,Partial Feedback,1.5418997169808113,-0.38928949697241544,0.30787282760123796
151,Full Feedback,0.7602678861272485,-0.08654844293525395,0.01994162427427052
151,Partial Feedback,1.5132086960986213,-0.38437483718228177,0.27042772142988675
152,Full Feedback,0.3702674547789672,-0.14535854014893537,0.08873289496292185
152,Partial Feedback,1.60346870582253,-0.3036034914264243,0.3137820578204165
153,Full Feedback,0.2778540241179698,0.25863818739748423,0.050200597217165084
153,Partial Feedback,1.733036897503347,-0.39334859924371274,0.14931629070326613
154,Full Feedback,0.9235144417031967,0.025096167934108262,0.06836896954176457
154,Partial Feedback,1.5257538850625105,-0.37666382491491507,0.27130113390288774
155,Full Feedback,0.6630752495567372,0.11046274457344166,0.01551230393933207
155,Partial Feedback,1.8585826670584364,-0.4131097527762776,0.37741454512352385
156,Full Feedback,0.6541305247330264,0.02908747429218164,-0.03435377645149047
156,Partial Feedback,1.5132631724589596,-0.40355424618133245,0.2834709725343349
157,Full Feedback,0.4635917438461511,0.05913681474123146,0.04486923098919797
157,Partial Feedback,1.478167039354244,-0.37221851250419397,0.2734075978943935
158,Full Feedback,0.28003130614784544,-0.005951004425024547,0.0019429662177568553
158,Partial Feedback,1.5856803987207224,-0.33214230130985256,0.2716633896077385
159,Full Feedback,0.7185456310726632,-0.06566501118283714,0.015678059386037377
159,Partial Feedback,1.8331425922581253,-0.3623232062704755,0.243859313607627
160,Full Feedback,0.4857578808094438,0.18684656082927903,-0.01448280496509707
160,Partial Feedback,1.3956696450012096,-0.34743053107772554,0.2672564590097024
161,Full Feedback,0.7041479011517495,0.043361418898589146,-0.06343400581379802
161,Partial Feedback,1.7638963546180817,-0.4167175894890799,0.2926054742336551
162,Full Feedback,0.5940265740903474,-0.16703687158594505,-0.012298670818934935
162,Partial Feedback,1.6401427159434099,-0.41369542525380987,0.31578823203358974
163,Full Feedback,0.6445497389638223,0.016255235480776585,-0.0017815769963794503
163,Partial Feedback,1.974254792814628,-0.28647116938736544,0.2619345460632658
164,Full Feedback,0.4599022267444687,-0.22769870687826554,-0.07257092557913286
164,Partial Feedback,1.7413048095082697,-0.2860081904061476,0.29867553630977756
165,Full Feedback,0.668720758631104,0.23517206327872295,0.03097380515064401
165,Partial Feedback,1.8083722227221843,-0.2843518440896308,0.25425001575453315
166,Full Feedback,0.5198919290930933,-0.0540816554230816,-0.01414132496149232
166,Partial Feedback,1.4685241105881965,-0.3804380461448485,0.3010680249486185
167,Full Feedback,0.5807644341212409,-0.05001973982556901,-0.026044782488051855
167,Partial Feedback,1.72404875264652,-0.2932235341266056,0.3025546913972067
168,Full Feedback,0.8310360239291619,-0.12428855699228042,0.003907165172919887
168,Partial Feedback,1.6930442492929147,-0.33935557480660916,0.2258736350986878
169,Full Feedback,0.6545595200310184,0.11947739047679437,-0.024997326541093687
169,Partial Feedback,1.616184264835555,-0.356843018298324,0.30593127778606793
170,Full Feedback,0.5087195472366822,0.1527902062785259,0.04363372935017529
170,Partial Feedback,1.4428122804639147,-0.36062845627126344,0.24757659819810657
171,Full Feedback,0.8282219721049232,-0.18814659999065933,0.0259740545352264
171,Partial Feedback,1.7617548141860853,-0.41016353035468195,0.3081265763262859
172,Full Feedback,0.7763385515486549,0.10493205088636028,0.02955476077207396
172,Partial Feedback,1.5444063549727112,-0.4146457173085215,0.30121943698845866
173,Full Feedback,0.5432539474625863,-0.04211290053334171,0.0690374287347362
173,Partial Feedback,1.53515439469138,-0.4020621919642829,0.2679645493668855
174,Full Feedback,0.7972796963504213,0.011064083979100296,0.04630671835289165
174,Partial Feedback,1.5672941029342193,-0.275968697569839,0.34426155174945383
175,Full Feedback,0.8387188550804161,-0.007274636178311311,0.07203149821631506
175,Partial Feedback,1.6848492342763404,-0.24806977304791125,0.3496029498346535
176,Full Feedback,0.6569095795057095,0.045609744999394325,0.06787876690729727
176,Partial Feedback,1.7533458116929286,-0.34738960162081806,0.35237071879871024
177,Full Feedback,0.6857815827895039,0.07998812374963712,-0.024554404934154308
177,Partial Feedback,1.4894960757354894,-0.41873058669289304,0.2742293565839998
178,Full Feedback,0.6309512421095336,-0.016575598515560633,0.04091146038793054
178,Partial Feedback,1.58840282565212,-0.3183221944932502,0.30251848814708027
179,Full Feedback,0.5900184151577771,2.892549977529875e-4,0.094497935722576
179,Partial Feedback,1.7670684028249677,-0.3910885667418411,0.20587296924620488
180,Full Feedback,0.4399475337926517,0.03234481907441449,0.00888267755790514
180,Partial Feedback,1.4329212595468117,-0.36137770054090346,0.30224374331679454
181,Full Feedback,0.48158183648396774,-0.036326091821257435,0.04613737930768879
181,Partial Feedback,1.7075931948129184,-0.38371308353441785,0.24314233042437744
182,Full Feedback,0.6062193826595451,-0.24182353480826652,-0.013449584067381533
182,Partial Feedback,1.5048411412486113,-0.48491201994346855,0.2506758059672678
183,Full Feedback,0.421583937231682,-0.032195563022671646,0.009192143658369529
183,Partial Feedback,1.9384282297443878,-0.3100150978446932,0.2657174155339888
184,Full Feedback,0.7326489093351606,0.12354871174749105,0.04407170784346551
184,Partial Feedback,1.6690147528635078,-0.4315929499248081,0.30749939878073074
185,Full Feedback,0.5688380245249054,-0.2691423534319494,0.02547884706197978
185,Partial Feedback,1.815700209702857,-0.3630113871526203,0.2674991356899872
186,Full Feedback,0.3904866972104434,-0.1838055123771565,0.03699165517451896
186,Partial Feedback,1.6627808761558454,-0.3018120625931329,0.24685549455144132
187,Full Feedback,0.5292735717479581,-0.12402331695426631,-0.02610102373910423
187,Partial Feedback,1.8014888285992545,-0.1762687718749944,0.3744684757288295
